source_code,name_pt,name_en,calories_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g
61,"Pipoca, com óleo de soja, sem sal",,448.334261847198,9.927083333333336,70.31258333333334,15.940999999999997
62,"Polenta, pré-cozida",,102.74116666666669,2.291666666666667,23.311666666666667,0.3033333333333333
63,"Torrada, pão francês",,377.422283,10.524100000000002,74.5559,3.3009999999999997
64,"Abóbora, cabotian, cozida",,48.04374250000001,1.44375,10.760916666666668,0.7293333333333333
65,"Abóbora, cabotian, crua",,38.59929420289856,1.7463768115942029,8.360289855072468,0.5366666666666667
66,"Abóbora, menina brasileira, crua",,13.605673913043486,0.6086956521739131,3.3013043478260893,1e-05
67,"Abóbora, moranga, crua",,12.364436231884042,0.9601449275362318,2.6665217391304306,0.06
68,"Abóbora, moranga, refogada",,29.003822031756222,0.39375,5.981916666666661,0.799
69,"Abóbora, pescoço, crua",,24.466267949700352,0.6708333333333334,6.122833333333339,0.11599999999999999
70,"Abobrinha, italiana, cozida",,15.038520000000023,1.125,2.977000000000007,0.19899999999999998
71,"Abobrinha, italiana, crua",,19.279126086956484,1.141304347826087,4.292028985507236,0.14
72,"Abobrinha, italiana, refogada",,24.42960218765336,1.06875,4.18691666666666,0.8213333333333334
73,"Abobrinha, paulista, crua",,30.810702228816336,0.6395833333333333,7.867419999999999,0.139
74,"Acelga, crua",,20.942342499999942,1.44375,4.630916666666657,0.106
75,"Agrião, cru",,16.578801449275325,2.6884057971014492,2.2515942028985423,0.23666666666666666
76,"Aipo, cru",,19.09145664497062,0.7583333333333333,4.272333333333345,0.069
77,"Alface, americana, crua",,8.794903236866052,0.6083333333333334,1.7453333333333474,0.129
78,"Alface, crespa, crua",,10.68085652173921,1.3478260869565217,1.6955072463768253,0.16
79,"Alface, lisa, crua",,13.820901449275343,1.6884057971014494,2.428260869565218,0.12333333333333334
80,"Alface, roxa, crua",,12.716997363467993,0.90625,2.4934166666666613,0.19166666666666665
81,"Alfavaca, crua",,29.183613081057864,2.658333333333333,5.240999999999999,0.47633333333333333
82,"Alho, cru",,113.12987826086957,7.010869565217391,23.905797101449277,0.22
83,"Alho-poró, cru",,31.5079193532467,1.4125,6.878166666666669,0.1396666666666667
84,"Almeirão, cru",,18.034428985507237,1.7681159420289856,3.3352173913043464,0.21666666666666667
85,"Almeirão, refogado",,65.08191082886853,1.7041666666666666,5.701499999999994,4.847
86,"Batata, baroa, cozida",,80.11976250000004,0.8520833333333333,18.947583333333334,0.16633333333333333
